density,coh,fric,height,angle,factor
32,10,25,500,40,0.6
32,10,30,500,40,0.736
32,10,35,500,40,0.736
32,10,40,500,40,1.054
32,10,45,500,40,1.249
32,10,50,500,40,1.483
32,20,15,500,40,0.371
32,20,20,500,40,0.492
32,20,25,500,40,0.62
32,20,30,500,40,0.758
32,20,35,500,40,0.911
32,20,40,500,40,1.078
32,20,45,500,40,1.277
32,20,50,500,40,1.511
32,50,15,500,40,0.406
32,50,20,500,40,0.532
32,50,25,500,40,0.664
32,50,30,500,40,0.807
32,50,35,500,40,0.963
32,50,40,500,40,1.136
32,50,45,500,40,1.336
32,50,50,500,40,1.574
32,100,15,500,40,0.451
32,100,20,500,40,0.451
32,100,25,500,40,0.719
32,100,30,500,40,0.867
32,100,35,500,40,1.025
32,100,40,500,40,1.204
32,100,45,500,40,1.41
32,100,50,500,40,1.654
32,200,15,500,40,0.523
32,200,20,500,40,0.662
32,200,25,500,40,0.806
32,200,30,500,40,0.959
32,200,35,500,40,1.124
32,200,40,500,40,1.31
32,200,45,500,40,1.524
32,200,50,500,40,1.778
32,300,15,500,40,0.584
32,300,20,500,40,0.727
32,300,25,500,40,0.877
32,300,30,500,40,1.034
32,300,35,500,40,1.207
32,300,40,500,40,1.398
32,300,45,500,40,1.62
32,300,50,500,40,1.876
32,400,15,500,40,0.641
32,400,20,500,40,0.788
32,400,25,500,40,0.941
32,400,30,500,40,1.102
32,400,35,500,40,1.28
32,400,40,500,40,1.476
32,400,45,500,40,1.702
32,400,50,500,40,1.965
32,500,15,500,40,0.693
32,500,20,500,40,0.847
32,500,25,500,40,1.001
32,500,30,500,40,1.166
32,500,35,500,40,1.346
32,500,40,500,40,1.548
32,500,45,500,40,1.777
32,500,50,500,40,2.045
32,600,15,500,40,0.745
32,600,20,500,40,0.901
32,600,25,500,40,1.06
32,600,30,500,40,1.227
32,600,35,500,40,1.411
32,600,40,500,40,1.613
32,600,45,500,40,1.613
32,600,50,500,40,2.12
17,10,15,500,45,0.319
17,10,20,500,45,0.422
17,10,25,500,45,0.53
17,10,30,500,45,0.647
17,10,35,500,45,0.778
17,10,40,500,45,0.922
17,10,45,500,45,1.083
17,10,50,500,45,1.279
17,20,15,500,45,0.344
17,20,20,500,45,0.449
17,20,25,500,45,0.56
17,20,30,500,45,0.68
17,20,35,500,45,0.812
17,20,40,500,45,0.96
17,20,45,500,45,1.123
17,20,50,500,45,1.327
17,50,15,500,45,0.396
17,50,20,500,45,0.509
17,50,25,500,45,0.627
17,50,30,500,45,0.751
17,50,35,500,45,0.89
17,50,40,500,45,1.038
17,50,45,500,45,1.214
17,50,50,500,45,1.422
17,100,15,500,45,0.461
17,100,20,500,45,0.583
17,100,25,500,45,0.706
17,100,30,500,45,0.841
17,100,35,500,45,0.984
17,100,40,500,45,1.14
17,100,45,500,45,1.322
17,100,50,500,45,1.537
17,200,15,500,45,1.537
17,200,20,500,45,0.698
17,200,25,500,45,0.834
17,200,30,500,45,0.974
17,200,35,500,45,1.126
17,200,40,500,45,1.294
17,200,45,500,45,1.489
17,200,50,500,45,1.717
17,300,15,500,45,0.663
17,300,20,500,45,0.799
17,300,25,500,45,0.94
17,300,30,500,45,1.085
17,300,35,500,45,1.248
17,300,40,500,45,1.424
17,300,45,500,45,1.628
17,300,50,500,45,1.863
17,400,15,500,45,0.75
17,400,20,500,45,0.894
17,400,25,500,45,1.037
17,400,30,500,45,1.189
17,400,35,500,45,1.354
17,400,40,500,45,1.54
17,400,45,500,45,1.748
17,400,50,500,45,1.992
17,500,15,500,45,0.835
17,500,20,500,45,0.982
17,500,25,500,45,1.133
17,500,30,500,45,1.29
17,500,35,500,45,1.458
17,500,40,500,45,1.645
17,500,45,500,45,1.859
17,500,50,500,45,2.112
17,600,15,500,45,0.918
17,600,20,500,45,1.067
17,600,25,500,45,1.22
17,600,30,500,45,1.386
17,600,35,500,45,1.557
17,600,40,500,45,1.748
17,600,45,500,45,1.965
17,600,50,500,45,2.221
20,10,15,500,45,0.314
20,10,20,500,45,0.417
20,10,25,500,45,0.525
20,10,30,500,45,0.642
20,10,35,500,45,0.771
20,10,40,500,45,0.915
20,10,45,500,45,0.915
20,10,50,500,45,1.272
20,20,15,500,45,0.338
20,20,20,500,45,0.441
20,20,25,500,45,0.552
20,20,30,500,45,0.671
20,20,35,500,45,0.802
20,20,40,500,45,0.948
20,20,45,500,45,1.113
20,20,50,500,45,1.312
20,50,15,500,45,0.385
20,50,20,500,45,0.497
20,50,25,500,45,0.612
20,50,30,500,45,0.736
20,50,35,500,45,0.873
20,50,40,500,45,1.02
20,50,45,500,45,1.192
20,50,50,500,45,1.402
20,100,15,500,45,0.443
20,100,20,500,45,0.562
20,100,25,500,45,0.686
20,100,30,500,45,0.814
20,100,35,500,45,0.958
20,100,40,500,45,1.112
20,100,45,500,45,1.292
20,100,50,500,45,1.292
20,200,15,500,45,0.539
20,200,20,500,45,0.666
20,200,25,500,45,0.798
20,200,30,500,45,0.939
20,200,35,500,45,1.085
20,200,40,500,45,1.252
20,200,45,500,45,1.444
20,200,50,500,45,1.667
20,300,15,500,45,0.623
20,300,20,500,45,0.755
20,300,25,500,45,0.892
20,300,30,500,45,1.038
20,300,35,500,45,1.194
20,300,40,500,45,1.369
20,300,45,500,45,1.567
20,300,50,500,45,1.799
20,400,15,500,45,0.698
20,400,20,500,45,0.839
20,400,25,500,45,0.98
20,400,30,500,45,1.127
20,400,35,500,45,1.291
20,400,40,500,45,1.473
20,400,45,500,45,1.676
20,400,50,500,45,1.919
20,500,15,500,45,0.772
20,500,20,500,45,0.916
20,500,25,500,45,1.062
20,500,30,500,45,1.214
20,500,35,500,45,1.38
20,500,40,500,45,1.566
20,500,45,500,45,1.778
20,500,50,500,45,2.022
20,600,15,500,45,0.844
20,600,20,500,45,0.99
20,600,25,500,45,1.141
20,600,30,500,45,1.3
20,600,35,500,45,1.468
20,600,40,500,45,1.656
20,600,45,500,45,1.87
20,600,50,500,45,1.87
23,10,15,500,45,0.311
23,10,20,500,45,0.413
23,10,25,500,45,0.521
23,10,30,500,45,0.637
23,10,35,500,45,0.766
23,10,40,500,45,0.91
23,10,45,500,45,1.068
23,10,50,500,45,1.266
23,20,15,500,45,0.333
23,20,20,500,45,0.436
23,20,25,500,45,0.546
23,20,30,500,45,0.664
23,20,35,500,45,0.795
23,20,40,500,45,0.941
23,20,45,500,45,1.105
23,20,50,500,45,1.302
23,50,15,500,45,0.375
23,50,20,500,45,0.486
23,50,25,500,45,0.601
23,50,30,500,45,0.725
23,50,35,500,45,0.859
23,50,40,500,45,1.004
23,50,45,500,45,1.178
23,50,50,500,45,1.385
23,100,15,500,45,0.43
23,100,20,500,45,0.546
23,100,25,500,45,0.667
23,100,30,500,45,0.796
23,100,35,500,45,0.937
23,100,40,500,45,1.088
23,100,45,500,45,1.269
23,100,50,500,45,1.484
23,200,15,500,45,1.484
23,200,20,500,45,0.641
23,200,25,500,45,0.772
23,200,30,500,45,0.908
23,200,35,500,45,1.054
23,200,40,500,45,1.219
23,200,45,500,45,1.406
23,200,50,500,45,1.63
23,300,15,500,45,0.59
23,300,20,500,45,0.721
23,300,25,500,45,0.857
23,300,30,500,45,0.999
23,300,35,500,45,1.152
23,300,40,500,45,1.325
23,300,45,500,45,1.52
23,300,50,500,45,1.753
23,400,15,500,45,0.659
23,400,20,500,45,0.795
23,400,25,500,45,0.935
23,400,30,500,45,1.081
23,400,35,500,45,1.243
23,400,40,500,45,1.419
23,400,45,500,45,1.622
23,400,50,500,45,1.857
23,500,15,500,45,0.724
23,500,20,500,45,0.867
23,500,25,500,45,1.007
23,500,30,500,45,1.158
23,500,35,500,45,1.322
23,500,40,500,45,1.508
23,500,45,500,45,1.711
23,500,50,500,45,1.955
23,600,15,500,45,0.788
23,600,20,500,45,0.932
23,600,25,500,45,1.08
23,600,30,500,45,1.232
23,600,35,500,45,1.4
23,600,40,500,45,1.586
23,600,45,500,45,1.8
23,600,50,500,45,2.044
26,10,15,500,45,0.308
26,10,20,500,45,0.41
26,10,25,500,45,0.517
26,10,30,500,45,0.633
26,10,35,500,45,0.76
26,10,40,500,45,0.904
26,10,45,500,45,1.064
26,10,50,500,45,1.261
26,20,15,500,45,0.329
26,20,20,500,45,0.431
26,20,25,500,45,0.431
26,20,30,500,45,0.658
26,20,35,500,45,0.789
26,20,40,500,45,0.935
26,20,45,500,45,1.097
26,20,50,500,45,1.295
26,50,15,500,45,0.368
26,50,20,500,45,0.478
26,50,25,500,45,0.593
26,50,30,500,45,0.715
26,50,35,500,45,0.848
26,50,40,500,45,0.998
26,50,45,500,45,1.165
26,50,50,500,45,1.371
26,100,15,500,45,0.418
26,100,20,500,45,0.534
26,100,25,500,45,0.653
26,100,30,500,45,0.782
26,100,35,500,45,0.92
26,100,40,500,45,1.071
26,100,45,500,45,1.252
26,100,50,500,45,1.462
26,200,15,500,45,0.496
26,200,20,500,45,0.62
26,200,25,500,45,0.749
26,200,30,500,45,0.884
26,200,35,500,45,1.029
26,200,40,500,45,1.191
26,200,45,500,45,1.378
26,200,50,500,45,1.601
26,300,15,500,45,0.565
26,300,20,500,45,0.694
26,300,25,500,45,0.829
26,300,30,500,45,0.97
26,300,35,500,45,1.121
26,300,40,500,45,1.289
26,300,45,500,45,1.484
26,300,50,500,45,1.711
26,400,15,500,45,0.629
26,400,20,500,45,0.761
26,400,25,500,45,0.898
26,400,30,500,45,1.044
26,400,35,500,45,1.202
26,400,40,500,45,1.376
26,400,45,500,45,1.576
26,400,50,500,45,1.809
26,500,15,500,45,0.687
26,500,20,500,45,0.826
26,500,25,500,45,0.966
26,500,30,500,45,1.113
26,500,35,500,45,1.278
26,500,40,500,45,1.457
26,500,45,500,45,1.66
26,500,50,500,45,1.901
26,600,15,500,45,0.744
26,600,20,500,45,0.888
26,600,25,500,45,1.03
26,600,30,500,45,1.182
26,600,35,500,45,1.346
26,600,40,500,45,1.532
26,600,45,500,45,1.739
26,600,50,500,45,1.983
29,10,15,500,45,0.306
29,10,20,500,45,0.408
29,10,25,500,45,0.514
29,10,30,500,45,0.63
29,10,35,500,45,0.756
29,10,40,500,45,0.9
29,10,45,500,45,1.06
29,10,50,500,45,1.256
29,20,15,500,45,0.323
29,20,20,500,45,0.427
29,20,25,500,45,0.536
29,20,30,500,45,0.653
29,20,35,500,45,0.785
29,20,40,500,45,0.929
29,20,45,500,45,1.091
29,20,50,500,45,1.091
29,50,15,500,45,0.363
29,50,20,500,45,0.471
29,50,25,500,45,0.584
29,50,30,500,45,0.707
29,50,35,500,45,0.839
29,50,40,500,45,0.989
29,50,45,500,45,1.155
29,50,50,500,45,1.359
29,100,15,500,45,0.408
29,100,20,500,45,0.523
29,100,25,500,45,0.642
29,100,30,500,45,0.769
29,100,35,500,45,0.907
29,100,40,500,45,1.058
29,100,45,500,45,1.237
29,100,50,500,45,1.445
29,200,15,500,45,0.482
29,200,20,500,45,0.604
29,200,25,500,45,0.73
29,200,30,500,45,0.866
29,200,35,500,45,1.008
29,200,40,500,45,1.169
29,200,45,500,45,1.355
29,200,50,500,45,1.573
29,300,15,500,45,0.545
29,300,20,500,45,0.673
29,300,25,500,45,0.805
29,300,30,500,45,0.946
29,300,35,500,45,1.093
29,300,40,500,45,1.26
29,300,45,500,45,1.453
29,300,50,500,45,1.677
29,400,15,500,45,0.602
29,400,20,500,45,0.734
29,400,25,500,45,0.87
29,400,30,500,45,1.013
29,400,35,500,45,1.169
29,400,40,500,45,1.342
29,400,45,500,45,1.538
29,400,50,500,45,1.77
29,500,15,500,45,0.657
29,500,20,500,45,0.792
29,500,25,500,45,0.932
29,500,30,500,45,1.078
29,500,35,500,45,1.24
29,500,40,500,45,1.416
29,500,45,500,45,1.619
29,500,50,500,45,1.853
29,600,15,500,45,0.708
29,600,20,500,45,0.85
29,600,25,500,45,0.991
29,600,30,500,45,1.139
29,600,35,500,45,1.304
29,600,40,500,45,1.487
29,600,45,500,45,1.69
29,600,50,500,45,1.934
32,10,15,500,45,0.304
32,10,20,500,45,0.405
32,10,25,500,45,0.512
32,10,30,500,45,0.627
32,10,35,500,45,0.754
32,10,40,500,45,0.897
32,10,45,500,45,1.057
32,10,50,500,45,1.253
32,20,15,500,45,0.32
32,20,20,500,45,0.424
32,20,25,500,45,0.532
32,20,30,500,45,0.65
32,20,35,500,45,0.78
32,20,40,500,45,0.925
32,20,45,500,45,1.086
32,20,50,500,45,1.283
32,50,15,500,45,0.357
32,50,20,500,45,0.466
32,50,25,500,45,0.577
32,50,30,500,45,0.7
32,50,35,500,45,0.832
32,50,40,500,45,0.98
32,50,45,500,45,1.146
32,50,50,500,45,1.35
32,100,15,500,45,0.401
32,100,20,500,45,0.514
32,100,25,500,45,0.633
32,100,30,500,45,0.758
32,100,35,500,45,0.896
32,100,40,500,45,1.047
32,100,45,500,45,1.222
32,100,50,500,45,1.43
32,200,15,500,45,0.469
32,200,20,500,45,0.591
32,200,25,500,45,0.715
32,200,30,500,45,0.851
32,200,35,500,45,0.992
32,200,40,500,45,1.15
32,200,45,500,45,1.335
32,200,50,500,45,1.55
32,300,15,500,45,0.526
